03-28 03:44:24  Find postion, x=8, y=0 
03-28 03:44:27  Start Battle 
03-28 03:44:27  Saved Screen to file: 2018_03_28__03_44_27.png 
03-28 03:44:33  Check wide mode 
03-28 03:44:39  current is stand mode, does not need change 
03-28 03:44:44  File m_start.jpg exist, I will delete it first. 
03-28 03:44:44  Find postion, x=8, y=0 
03-28 03:44:44  Save screen for File m_start.jpg done. 
03-28 03:44:50  Total have win: 0/0 
03-28 03:44:50  Start Match 
03-28 03:44:52  start round match 
03-28 03:44:54  Looking for image: matching.png 
03-28 03:44:55  Still in matching 
03-28 03:44:57  Looking for image: matching.png 
03-28 03:44:58  Still in matching 
03-28 03:45:00  Looking for image: matching.png 
03-28 03:45:00  Still in matching 
03-28 03:45:03  Looking for image: matching.png 
03-28 03:45:03  Still in matching 
03-28 03:45:05  Looking for image: matching.png 
03-28 03:45:06  Still in matching 
03-28 03:45:08  Looking for image: matching.png 
03-28 03:45:14  Not found matching.png, maybe match done 
03-28 03:45:16  Looking for image: matching.png 
03-28 03:45:22  Not found matching.png, maybe match done 
03-28 03:45:22  matching done 
03-28 03:45:37  Select card. 
03-28 03:45:42  Wait for succeed 
03-28 03:46:00  Looking for image: bk1.png 
03-28 03:46:00  I win this round 
03-28 03:46:00  Total have win: 1/1 
03-28 03:46:00  Start Match 
03-28 03:46:03  start round match 
03-28 03:46:05  Looking for image: matching.png 
03-28 03:46:05  Still in matching 
03-28 03:46:08  Looking for image: matching.png 
03-28 03:46:08  Still in matching 
03-28 03:46:10  Looking for image: matching.png 
03-28 03:46:11  Still in matching 
03-28 03:46:13  Looking for image: matching.png 
03-28 03:46:13  Still in matching 
03-28 03:46:16  Looking for image: matching.png 
03-28 03:46:22  Not found matching.png, maybe match done 
03-28 03:46:24  Looking for image: matching.png 
03-28 03:46:29  Not found matching.png, maybe match done 
03-28 03:46:29  matching done 
03-28 03:46:44  Select card. 
03-28 03:46:50  Wait for succeed 
03-28 03:47:08  Looking for image: bk1.png 
03-28 03:47:08  I win this round 
03-28 03:47:08  Total have win: 2/2 
03-28 03:47:08  Start Match 
03-28 03:47:10  start round match 
03-28 03:47:13  Looking for image: matching.png 
03-28 03:47:13  Still in matching 
03-28 03:47:15  Looking for image: matching.png 
03-28 03:47:16  Still in matching 
03-28 03:47:18  Looking for image: matching.png 
03-28 03:47:18  Still in matching 
03-28 03:47:21  Looking for image: matching.png 
03-28 03:47:22  Still in matching 
03-28 03:47:25  Looking for image: matching.png 
03-28 03:47:30  Not found matching.png, maybe match done 
03-28 03:47:33  Looking for image: matching.png 
03-28 03:47:38  Not found matching.png, maybe match done 
03-28 03:47:38  matching done 
03-28 03:47:53  Select card. 
03-28 03:47:59  Wait for succeed 
03-28 03:48:17  Looking for image: bk1.png 
03-28 03:48:41  Looking for image: bk1.png 
03-28 03:49:06  Looking for image: bk1.png 
03-28 03:49:12  I Give up 
03-28 03:49:25  Looking for image: bk1.png 
03-28 03:49:26  Total have win: 2/3 
03-28 03:49:26  Start Match 
03-28 03:49:28  start round match 
03-28 03:49:31  Looking for image: matching.png 
03-28 03:49:31  Still in matching 
03-28 03:49:33  Looking for image: matching.png 
03-28 03:49:34  Still in matching 
03-28 03:49:36  Looking for image: matching.png 
03-28 03:49:37  Still in matching 
03-28 03:49:39  Looking for image: matching.png 
03-28 03:49:45  Not found matching.png, maybe match done 
03-28 03:49:47  Looking for image: matching.png 
03-28 03:49:53  Not found matching.png, maybe match done 
03-28 03:49:53  matching done 
03-28 03:50:08  Select card. 
03-28 03:50:13  Wait for succeed 
03-28 03:50:31  Looking for image: bk1.png 
03-28 03:50:31  I win this round 
03-28 03:50:31  Total have win: 3/4 
03-28 03:50:31  Start Match 
03-28 03:50:34  start round match 
03-28 03:50:36  Looking for image: matching.png 
03-28 03:50:36  Still in matching 
03-28 03:50:39  Looking for image: matching.png 
03-28 03:50:39  Still in matching 
03-28 03:50:41  Looking for image: matching.png 
03-28 03:50:43  Still in matching 
03-28 03:50:45  Looking for image: matching.png 
03-28 03:50:45  Still in matching 
03-28 03:50:48  Looking for image: matching.png 
03-28 03:50:54  Not found matching.png, maybe match done 
03-28 03:50:56  Looking for image: matching.png 
03-28 03:51:01  Not found matching.png, maybe match done 
03-28 03:51:01  matching done 
03-28 03:51:16  Select card. 
03-28 03:51:21  Wait for succeed 
03-28 03:51:39  Looking for image: bk1.png 
03-28 03:51:40  I win this round 
03-28 03:51:40  Total have win: 4/5 
03-28 03:51:40  Start Match 
03-28 03:51:42  start round match 
03-28 03:51:44  Looking for image: matching.png 
03-28 03:51:45  Still in matching 
03-28 03:51:47  Looking for image: matching.png 
03-28 03:51:48  Still in matching 
03-28 03:51:50  Looking for image: matching.png 
03-28 03:51:50  Still in matching 
03-28 03:51:53  Looking for image: matching.png 
03-28 03:51:59  Not found matching.png, maybe match done 
03-28 03:52:01  Looking for image: matching.png 
03-28 03:52:08  Not found matching.png, maybe match done 
03-28 03:52:08  matching done 
03-28 03:52:23  Select card. 
03-28 03:52:28  Wait for succeed 
03-28 03:52:46  Looking for image: bk1.png 
03-28 03:53:10  Looking for image: bk1.png 
03-28 03:53:34  Looking for image: bk1.png 
03-28 03:53:40  I Give up 
03-28 03:53:52  Looking for image: bk1.png 
03-28 03:53:54  Total have win: 4/6 
03-28 03:53:54  Start Match 
03-28 03:53:56  start round match 
03-28 03:53:58  Looking for image: matching.png 
03-28 03:53:59  Still in matching 
03-28 03:54:01  Looking for image: matching.png 
03-28 03:54:02  Still in matching 
03-28 03:54:04  Looking for image: matching.png 
03-28 03:54:04  Still in matching 
03-28 03:54:07  Looking for image: matching.png 
03-28 03:54:07  Still in matching 
03-28 03:54:09  Looking for image: matching.png 
03-28 03:54:15  Not found matching.png, maybe match done 
03-28 03:54:18  Looking for image: matching.png 
03-28 03:54:23  Not found matching.png, maybe match done 
03-28 03:54:23  matching done 
03-28 03:54:38  Select card. 
03-28 03:54:43  Wait for succeed 
03-28 03:55:01  Looking for image: bk1.png 
03-28 03:55:25  Looking for image: bk1.png 
03-28 03:55:48  Looking for image: bk1.png 
03-28 03:55:54  I Give up 
03-28 03:56:06  Looking for image: bk1.png 
03-28 03:56:07  Total have win: 4/7 
03-28 03:56:07  Start Match 
03-28 03:56:10  start round match 
03-28 03:56:12  Looking for image: matching.png 
03-28 03:56:12  Still in matching 
03-28 03:56:15  Looking for image: matching.png 
03-28 03:56:15  Still in matching 
03-28 03:56:17  Looking for image: matching.png 
03-28 03:56:18  Still in matching 
03-28 03:56:20  Looking for image: matching.png 
03-28 03:56:21  Still in matching 
03-28 03:56:23  Looking for image: matching.png 
03-28 03:56:29  Not found matching.png, maybe match done 
03-28 03:56:31  Looking for image: matching.png 
03-28 03:56:37  Not found matching.png, maybe match done 
03-28 03:56:37  matching done 
03-28 03:56:52  Select card. 
03-28 03:56:57  Wait for succeed 
03-28 03:57:15  Looking for image: bk1.png 
03-28 03:57:15  I win this round 
03-28 03:57:15  Total have win: 5/8 
03-28 03:57:15  Start Match 
03-28 03:57:18  start round match 
03-28 03:57:20  Looking for image: matching.png 
03-28 03:57:20  Still in matching 
03-28 03:57:23  Looking for image: matching.png 
03-28 03:57:23  Still in matching 
03-28 03:57:25  Looking for image: matching.png 
03-28 03:57:26  Still in matching 
03-28 03:57:28  Looking for image: matching.png 
03-28 03:57:34  Not found matching.png, maybe match done 
03-28 03:57:36  Looking for image: matching.png 
03-28 03:57:43  Not found matching.png, maybe match done 
03-28 03:57:43  matching done 
03-28 03:57:58  Select card. 
03-28 03:58:04  Wait for succeed 
03-28 03:58:22  Looking for image: bk1.png 
03-28 03:58:46  Looking for image: bk1.png 
03-28 03:59:10  Looking for image: bk1.png 
03-28 03:59:17  I Give up 
03-28 03:59:29  Looking for image: bk1.png 
03-28 03:59:31  Total have win: 5/9 
03-28 03:59:31  Start Match 
03-28 03:59:33  start round match 
03-28 03:59:35  Looking for image: matching.png 
03-28 03:59:36  Still in matching 
03-28 03:59:38  Looking for image: matching.png 
03-28 03:59:38  Still in matching 
03-28 03:59:41  Looking for image: matching.png 
03-28 03:59:41  Still in matching 
03-28 03:59:43  Looking for image: matching.png 
03-28 03:59:49  Not found matching.png, maybe match done 
03-28 03:59:51  Looking for image: matching.png 
03-28 03:59:57  Not found matching.png, maybe match done 
03-28 03:59:57  matching done 
03-28 04:00:12  Select card. 
03-28 04:00:18  Wait for succeed 
03-28 04:00:36  Looking for image: bk1.png 
03-28 04:00:59  Looking for image: bk1.png 
03-28 04:01:23  Looking for image: bk1.png 
03-28 04:01:28  I Give up 
03-28 04:01:41  Looking for image: bk1.png 
03-28 04:01:42  Total have win: 5/10 
03-28 04:01:42  Start Match 
03-28 04:01:44  start round match 
03-28 04:01:47  Looking for image: matching.png 
03-28 04:01:47  Still in matching 
03-28 04:01:49  Looking for image: matching.png 
03-28 04:01:50  Still in matching 
03-28 04:01:52  Looking for image: matching.png 
03-28 04:01:53  Still in matching 
03-28 04:01:55  Looking for image: matching.png 
03-28 04:02:00  Not found matching.png, maybe match done 
03-28 04:02:02  Looking for image: matching.png 
03-28 04:02:08  Not found matching.png, maybe match done 
03-28 04:02:08  matching done 
03-28 04:02:23  Select card. 
03-28 04:02:28  Wait for succeed 
03-28 04:02:46  Looking for image: bk1.png 
03-28 04:03:09  Looking for image: bk1.png 
03-28 04:03:33  Looking for image: bk1.png 
03-28 04:03:38  I Give up 
03-28 04:03:50  Looking for image: bk1.png 
03-28 04:03:52  Total have win: 5/11 
03-28 04:03:52  Start Match 
03-28 04:03:54  start round match 
03-28 04:03:56  Looking for image: matching.png 
03-28 04:03:57  Still in matching 
03-28 04:03:59  Looking for image: matching.png 
03-28 04:04:00  Still in matching 
03-28 04:04:02  Looking for image: matching.png 
03-28 04:04:02  Still in matching 
03-28 04:04:04  Looking for image: matching.png 
03-28 04:04:06  Still in matching 
03-28 04:04:08  Looking for image: matching.png 
03-28 04:04:16  Not found matching.png, maybe match done 
03-28 04:04:18  Looking for image: matching.png 
03-28 04:04:25  Not found matching.png, maybe match done 
03-28 04:04:25  matching done 
03-28 04:04:40  Select card. 
03-28 04:04:46  Wait for succeed 
03-28 04:05:04  Looking for image: bk1.png 
03-28 04:05:28  Looking for image: bk1.png 
03-28 04:05:54  Looking for image: bk1.png 
03-28 04:06:01  I Give up 
03-28 04:06:13  Looking for image: bk1.png 
03-28 04:06:15  Total have win: 5/12 
03-28 04:06:15  Start Match 
03-28 04:06:17  start round match 
03-28 04:06:19  Looking for image: matching.png 
03-28 04:06:20  Still in matching 
03-28 04:06:22  Looking for image: matching.png 
03-28 04:06:22  Still in matching 
03-28 04:06:25  Looking for image: matching.png 
03-28 04:06:25  Still in matching 
03-28 04:06:27  Looking for image: matching.png 
03-28 04:06:29  Still in matching 
03-28 04:06:31  Looking for image: matching.png 
03-28 04:06:37  Not found matching.png, maybe match done 
03-28 04:06:39  Looking for image: matching.png 
03-28 04:06:44  Not found matching.png, maybe match done 
03-28 04:06:44  matching done 
03-28 04:06:59  Select card. 
03-28 04:07:05  Wait for succeed 
03-28 04:07:23  Looking for image: bk1.png 
03-28 04:07:46  Looking for image: bk1.png 
03-28 04:08:10  Looking for image: bk1.png 
03-28 04:08:15  I Give up 
03-28 04:08:27  Looking for image: bk1.png 
03-28 04:08:29  Total have win: 5/13 
03-28 04:08:29  Start Match 
03-28 04:08:31  start round match 
03-28 04:08:33  Looking for image: matching.png 
03-28 04:08:38  Not found matching.png, maybe match done 
03-28 04:08:40  Looking for image: matching.png 
03-28 04:08:46  Not found matching.png, maybe match done 
03-28 04:08:46  matching done 
03-28 04:09:01  Select card. 
03-28 04:09:06  Wait for succeed 
03-28 04:09:24  Looking for image: bk1.png 
03-28 04:09:47  Looking for image: bk1.png 
03-28 04:10:10  Looking for image: bk1.png 
03-28 04:10:16  I Give up 
03-28 04:10:28  Looking for image: bk1.png 
03-28 04:10:28  Total have win: 5/14 
03-28 04:10:28  Start Match 
03-28 04:10:30  start round match 
03-28 04:10:33  Looking for image: matching.png 
03-28 04:10:33  Still in matching 
03-28 04:10:35  Looking for image: matching.png 
03-28 04:10:36  Still in matching 
03-28 04:10:38  Looking for image: matching.png 
03-28 04:10:39  Still in matching 
03-28 04:10:41  Looking for image: matching.png 
03-28 04:10:41  Still in matching 
03-28 04:10:44  Looking for image: matching.png 
03-28 04:10:49  Not found matching.png, maybe match done 
03-28 04:10:51  Looking for image: matching.png 
03-28 04:10:57  Not found matching.png, maybe match done 
03-28 04:10:57  matching done 
03-28 04:11:12  Select card. 
03-28 04:11:17  Wait for succeed 
03-28 04:11:35  Looking for image: bk1.png 
03-28 04:11:35  I win this round 
03-28 04:11:35  Total have win: 6/15 
03-28 04:11:35  Start Match 
03-28 04:11:38  start round match 
03-28 04:11:40  Looking for image: matching.png 
03-28 04:11:40  Still in matching 
03-28 04:11:43  Looking for image: matching.png 
03-28 04:11:43  Still in matching 
03-28 04:11:45  Looking for image: matching.png 
03-28 04:11:46  Still in matching 
03-28 04:11:48  Looking for image: matching.png 
03-28 04:11:50  Still in matching 
03-28 04:11:52  Looking for image: matching.png 
03-28 04:11:58  Not found matching.png, maybe match done 
03-28 04:12:00  Looking for image: matching.png 
03-28 04:12:05  Not found matching.png, maybe match done 
03-28 04:12:05  matching done 
03-28 04:12:20  Select card. 
03-28 04:12:26  Wait for succeed 
03-28 04:12:44  Looking for image: bk1.png 
03-28 04:13:07  Looking for image: bk1.png 
03-28 04:13:30  Looking for image: bk1.png 
03-28 04:13:36  I Give up 
03-28 04:13:48  Looking for image: bk1.png 
03-28 04:13:50  Total have win: 6/16 
03-28 04:13:50  Start Match 
03-28 04:13:52  start round match 
03-28 04:13:54  Looking for image: matching.png 
03-28 04:13:54  Still in matching 
03-28 04:13:57  Looking for image: matching.png 
03-28 04:13:57  Still in matching 
03-28 04:13:59  Looking for image: matching.png 
03-28 04:14:00  Still in matching 
03-28 04:14:02  Looking for image: matching.png 
03-28 04:14:03  Still in matching 
03-28 04:14:05  Looking for image: matching.png 
03-28 04:14:11  Not found matching.png, maybe match done 
03-28 04:14:13  Looking for image: matching.png 
03-28 04:14:18  Not found matching.png, maybe match done 
03-28 04:14:18  matching done 
03-28 04:14:33  Select card. 
03-28 04:14:38  Wait for succeed 
03-28 04:14:56  Looking for image: bk1.png 
03-28 04:15:20  Looking for image: bk1.png 
03-28 04:15:20  I win this round 
03-28 04:15:20  Total have win: 7/17 
03-28 04:15:20  Start Match 
03-28 04:15:22  start round match 
03-28 04:15:25  Looking for image: matching.png 
03-28 04:15:25  Still in matching 
03-28 04:15:28  Looking for image: matching.png 
03-28 04:15:28  Still in matching 
03-28 04:15:30  Looking for image: matching.png 
03-28 04:15:31  Still in matching 
03-28 04:15:33  Looking for image: matching.png 
03-28 04:15:39  Not found matching.png, maybe match done 
03-28 04:15:41  Looking for image: matching.png 
03-28 04:15:47  Not found matching.png, maybe match done 
03-28 04:15:47  matching done 
03-28 04:16:02  Select card. 
03-28 04:16:07  Wait for succeed 
03-28 04:16:25  Looking for image: bk1.png 
03-28 04:16:27  I win this round 
03-28 04:16:27  Total have win: 8/18 
03-28 04:16:27  Start Match 
03-28 04:16:29  start round match 
03-28 04:16:31  Looking for image: matching.png 
03-28 04:16:32  Still in matching 
03-28 04:16:34  Looking for image: matching.png 
03-28 04:16:34  Still in matching 
03-28 04:16:37  Looking for image: matching.png 
03-28 04:16:37  Still in matching 
03-28 04:16:39  Looking for image: matching.png 
03-28 04:16:41  Still in matching 
03-28 04:16:43  Looking for image: matching.png 
03-28 04:16:49  Not found matching.png, maybe match done 
03-28 04:16:52  Looking for image: matching.png 
03-28 04:16:57  Not found matching.png, maybe match done 
03-28 04:16:57  matching done 
03-28 04:17:12  Select card. 
03-28 04:17:17  Wait for succeed 
03-28 04:17:35  Looking for image: bk1.png 
03-28 04:18:00  Looking for image: bk1.png 
03-28 04:18:00  I win this round 
03-28 04:18:00  Total have win: 9/19 
03-28 04:18:00  Start Match 
03-28 04:18:02  start round match 
03-28 04:18:05  Looking for image: matching.png 
03-28 04:18:05  Still in matching 
03-28 04:18:07  Looking for image: matching.png 
03-28 04:18:08  Still in matching 
03-28 04:18:10  Looking for image: matching.png 
03-28 04:18:10  Still in matching 
03-28 04:18:13  Looking for image: matching.png 
03-28 04:18:19  Not found matching.png, maybe match done 
03-28 04:18:21  Looking for image: matching.png 
03-28 04:18:26  Not found matching.png, maybe match done 
03-28 04:18:26  matching done 
03-28 04:18:41  Select card. 
03-28 04:18:47  Wait for succeed 
03-28 04:19:05  Looking for image: bk1.png 
03-28 04:19:28  Looking for image: bk1.png 
03-28 04:19:52  Looking for image: bk1.png 
03-28 04:19:58  I Give up 
03-28 04:20:10  Looking for image: bk1.png 
03-28 04:20:14  Total have win: 9/20 
03-28 04:20:14  Start Match 
03-28 04:20:16  start round match 
03-28 04:20:18  Looking for image: matching.png 
03-28 04:20:18  Still in matching 
03-28 04:20:21  Looking for image: matching.png 
03-28 04:20:21  Still in matching 
03-28 04:20:23  Looking for image: matching.png 
03-28 04:20:24  Still in matching 
03-28 04:20:26  Looking for image: matching.png 
03-28 04:20:27  Still in matching 
03-28 04:20:29  Looking for image: matching.png 
03-28 04:20:35  Not found matching.png, maybe match done 
03-28 04:20:37  Looking for image: matching.png 
03-28 04:20:43  Not found matching.png, maybe match done 
03-28 04:20:43  matching done 
03-28 04:20:58  Select card. 
03-28 04:21:03  Wait for succeed 
03-28 04:21:21  Looking for image: bk1.png 
03-28 04:21:45  Looking for image: bk1.png 
03-28 04:22:09  Looking for image: bk1.png 
03-28 04:22:09  I win this round 
03-28 04:22:09  Total have win: 10/21 
03-28 04:22:09  Start Match 
03-28 04:22:12  start round match 
03-28 04:22:14  Looking for image: matching.png 
03-28 04:22:14  Still in matching 
03-28 04:22:16  Looking for image: matching.png 
03-28 04:22:17  Still in matching 
03-28 04:22:19  Looking for image: matching.png 
03-28 04:22:20  Still in matching 
03-28 04:22:22  Looking for image: matching.png 
03-28 04:22:23  Still in matching 
03-28 04:22:25  Looking for image: matching.png 
03-28 04:22:31  Not found matching.png, maybe match done 
03-28 04:22:33  Looking for image: matching.png 
03-28 04:22:38  Not found matching.png, maybe match done 
03-28 04:22:38  matching done 
03-28 04:22:53  Select card. 
03-28 04:22:59  Wait for succeed 
03-28 04:23:17  Looking for image: bk1.png 
03-28 04:23:41  Looking for image: bk1.png 
03-28 04:23:41  I win this round 
03-28 04:23:41  Total have win: 11/22 
03-28 04:23:41  Start Match 
03-28 04:23:43  start round match 
03-28 04:23:46  Looking for image: matching.png 
03-28 04:23:46  Still in matching 
03-28 04:23:48  Looking for image: matching.png 
03-28 04:23:49  Still in matching 
03-28 04:23:51  Looking for image: matching.png 
03-28 04:23:56  Not found matching.png, maybe match done 
03-28 04:23:58  Looking for image: matching.png 
03-28 04:24:04  Not found matching.png, maybe match done 
03-28 04:24:04  matching done 
03-28 04:24:19  Select card. 
03-28 04:24:24  Wait for succeed 
03-28 04:24:42  Looking for image: bk1.png 
03-28 04:25:06  Looking for image: bk1.png 
03-28 04:25:30  Looking for image: bk1.png 
03-28 04:25:36  I Give up 
03-28 04:25:48  Looking for image: bk1.png 
03-28 04:25:50  Total have win: 11/23 
03-28 04:25:50  Start Match 
03-28 04:25:52  start round match 
03-28 04:25:54  Looking for image: matching.png 
03-28 04:25:55  Still in matching 
03-28 04:25:57  Looking for image: matching.png 
03-28 04:25:57  Still in matching 
03-28 04:25:59  Looking for image: matching.png 
03-28 04:26:00  Still in matching 
03-28 04:26:02  Looking for image: matching.png 
03-28 04:26:03  Still in matching 
03-28 04:26:05  Looking for image: matching.png 
03-28 04:26:12  Not found matching.png, maybe match done 
03-28 04:26:14  Looking for image: matching.png 
03-28 04:26:20  Not found matching.png, maybe match done 
03-28 04:26:20  matching done 
03-28 04:26:35  Select card. 
03-28 04:26:41  Wait for succeed 
03-28 04:26:59  Looking for image: bk1.png 
03-28 04:26:59  I win this round 
03-28 04:26:59  Total have win: 12/24 
03-28 04:26:59  Start Match 
03-28 04:27:01  start round match 
03-28 04:27:04  Looking for image: matching.png 
03-28 04:27:04  Still in matching 
03-28 04:27:06  Looking for image: matching.png 
03-28 04:27:07  Still in matching 
03-28 04:27:09  Looking for image: matching.png 
03-28 04:27:10  Still in matching 
03-28 04:27:12  Looking for image: matching.png 
03-28 04:27:14  Still in matching 
03-28 04:27:16  Looking for image: matching.png 
03-28 04:27:22  Not found matching.png, maybe match done 
03-28 04:27:24  Looking for image: matching.png 
03-28 04:27:29  Not found matching.png, maybe match done 
03-28 04:27:29  matching done 
03-28 04:27:44  Select card. 
03-28 04:27:50  Wait for succeed 
03-28 04:28:08  Looking for image: bk1.png 
03-28 04:28:31  Looking for image: bk1.png 
03-28 04:28:55  Looking for image: bk1.png 
03-28 04:29:00  I Give up 
03-28 04:29:13  Looking for image: bk1.png 
03-28 04:29:14  Total have win: 12/25 
03-28 04:29:14  Start Match 
03-28 04:29:16  start round match 
03-28 04:29:19  Looking for image: matching.png 
03-28 04:29:19  Still in matching 
03-28 04:29:21  Looking for image: matching.png 
03-28 04:29:22  Still in matching 
03-28 04:29:24  Looking for image: matching.png 
03-28 04:29:24  Still in matching 
03-28 04:29:27  Looking for image: matching.png 
03-28 04:29:32  Not found matching.png, maybe match done 
03-28 04:29:35  Looking for image: matching.png 
03-28 04:29:40  Not found matching.png, maybe match done 
03-28 04:29:40  matching done 
03-28 04:29:55  Select card. 
03-28 04:30:00  Wait for succeed 
03-28 04:30:18  Looking for image: bk1.png 
03-28 04:30:42  Looking for image: bk1.png 
03-28 04:31:05  Looking for image: bk1.png 
03-28 04:31:11  I Give up 
03-28 04:31:23  Looking for image: bk1.png 
03-28 04:31:24  Total have win: 12/26 
03-28 04:31:24  Start Match 
03-28 04:31:27  start round match 
03-28 04:31:29  Looking for image: matching.png 
03-28 04:31:29  Still in matching 
03-28 04:31:32  Looking for image: matching.png 
03-28 04:31:32  Still in matching 
03-28 04:31:34  Looking for image: matching.png 
03-28 04:31:35  Still in matching 
03-28 04:31:37  Looking for image: matching.png 
03-28 04:31:39  Still in matching 
03-28 04:31:41  Looking for image: matching.png 
03-28 04:31:47  Not found matching.png, maybe match done 
03-28 04:31:49  Looking for image: matching.png 
03-28 04:31:55  Not found matching.png, maybe match done 
03-28 04:31:55  matching done 
03-28 04:32:10  Select card. 
03-28 04:32:15  Wait for succeed 
03-28 04:32:33  Looking for image: bk1.png 
03-28 04:32:56  Looking for image: bk1.png 
03-28 04:33:20  Looking for image: bk1.png 
03-28 04:33:26  I Give up 
03-28 04:33:38  Looking for image: bk1.png 
03-28 04:33:39  Total have win: 12/27 
03-28 04:33:39  Start Match 
03-28 04:33:42  start round match 
03-28 04:33:44  Looking for image: matching.png 
03-28 04:33:44  Still in matching 
03-28 04:33:47  Looking for image: matching.png 
03-28 04:33:47  Still in matching 
03-28 04:33:49  Looking for image: matching.png 
03-28 04:33:50  Still in matching 
03-28 04:33:52  Looking for image: matching.png 
03-28 04:33:52  Still in matching 
03-28 04:33:55  Looking for image: matching.png 
03-28 04:34:00  Not found matching.png, maybe match done 
03-28 04:34:03  Looking for image: matching.png 
03-28 04:34:08  Not found matching.png, maybe match done 
03-28 04:34:08  matching done 
03-28 04:34:23  Select card. 
03-28 04:34:28  Wait for succeed 
03-28 04:34:46  Looking for image: bk1.png 
03-28 04:35:10  Looking for image: bk1.png 
03-28 04:35:33  Looking for image: bk1.png 
03-28 04:35:39  I Give up 
03-28 04:35:51  Looking for image: bk1.png 
03-28 04:35:53  Total have win: 12/28 
03-28 04:35:53  Start Match 
03-28 04:35:55  start round match 
03-28 04:35:57  Looking for image: matching.png 
03-28 04:35:58  Still in matching 
03-28 04:36:00  Looking for image: matching.png 
03-28 04:36:00  Still in matching 
03-28 04:36:03  Looking for image: matching.png 
03-28 04:36:03  Still in matching 
03-28 04:36:05  Looking for image: matching.png 
03-28 04:36:08  Still in matching 
03-28 04:36:10  Looking for image: matching.png 
03-28 04:36:16  Not found matching.png, maybe match done 
03-28 04:36:18  Looking for image: matching.png 
03-28 04:36:24  Not found matching.png, maybe match done 
03-28 04:36:24  matching done 
03-28 04:36:39  Select card. 
03-28 04:36:44  Wait for succeed 
03-28 04:37:02  Looking for image: bk1.png 
03-28 04:37:26  Looking for image: bk1.png 
03-28 04:37:49  Looking for image: bk1.png 
03-28 04:37:55  I Give up 
03-28 04:38:07  Looking for image: bk1.png 
03-28 04:38:09  Total have win: 12/29 
03-28 04:38:09  Start Match 
03-28 04:38:11  start round match 
03-28 04:38:13  Looking for image: matching.png 
03-28 04:38:18  Not found matching.png, maybe match done 
03-28 04:38:20  Looking for image: matching.png 
03-28 04:38:20  Still in matching 
03-28 04:38:23  Looking for image: matching.png 
03-28 04:38:28  Not found matching.png, maybe match done 
03-28 04:38:28  matching done 
03-28 04:38:43  Select card. 
03-28 04:38:49  Wait for succeed 
03-28 04:39:07  Looking for image: bk1.png 
03-28 04:39:30  Looking for image: bk1.png 
03-28 04:39:54  Looking for image: bk1.png 
03-28 04:39:59  I Give up 
03-28 04:40:11  Looking for image: bk1.png 
03-28 04:40:13  Total have win: 12/30 
03-28 04:40:13  Start Match 
03-28 04:40:15  start round match 
03-28 04:40:17  Looking for image: matching.png 
03-28 04:40:18  Still in matching 
03-28 04:40:20  Looking for image: matching.png 
03-28 04:40:20  Still in matching 
03-28 04:40:23  Looking for image: matching.png 
03-28 04:40:25  Still in matching 
03-28 04:40:28  Looking for image: matching.png 
03-28 04:40:33  Not found matching.png, maybe match done 
03-28 04:40:35  Looking for image: matching.png 
03-28 04:40:41  Not found matching.png, maybe match done 
03-28 04:40:41  matching done 
03-28 04:40:56  Select card. 
03-28 04:41:01  Wait for succeed 
03-28 04:41:19  Looking for image: bk1.png 
03-28 04:41:20  I win this round 
03-28 04:41:20  Total have win: 13/31 
03-28 04:41:20  Start Match 
03-28 04:41:22  start round match 
03-28 04:41:24  Looking for image: matching.png 
03-28 04:41:29  Not found matching.png, maybe match done 
03-28 04:41:31  Looking for image: matching.png 
03-28 04:41:32  Still in matching 
03-28 04:41:34  Looking for image: matching.png 
03-28 04:41:40  Not found matching.png, maybe match done 
03-28 04:41:40  matching done 
03-28 04:41:55  Select card. 
03-28 04:42:01  Wait for succeed 
03-28 04:42:19  Looking for image: bk1.png 
03-28 04:42:19  I win this round 
03-28 04:42:19  Total have win: 14/32 
03-28 04:42:19  Start Match 
03-28 04:42:21  start round match 
03-28 04:42:24  Looking for image: matching.png 
03-28 04:42:24  Still in matching 
03-28 04:42:26  Looking for image: matching.png 
03-28 04:42:27  Still in matching 
03-28 04:42:29  Looking for image: matching.png 
03-28 04:42:30  Still in matching 
03-28 04:42:32  Looking for image: matching.png 
03-28 04:42:38  Not found matching.png, maybe match done 
03-28 04:42:40  Looking for image: matching.png 
03-28 04:42:46  Not found matching.png, maybe match done 
03-28 04:42:46  matching done 
03-28 04:43:01  Select card. 
03-28 04:43:06  Wait for succeed 
03-28 04:43:24  Looking for image: bk1.png 
03-28 04:43:47  Looking for image: bk1.png 
03-28 04:44:11  Looking for image: bk1.png 
03-28 04:44:17  I Give up 
03-28 04:44:29  Looking for image: bk1.png 
03-28 04:44:30  Total have win: 14/33 
03-28 04:44:30  Start Match 
03-28 04:44:33  start round match 
03-28 04:44:35  Looking for image: matching.png 
03-28 04:44:36  Still in matching 
03-28 04:44:38  Looking for image: matching.png 
03-28 04:44:38  Still in matching 
03-28 04:44:41  Looking for image: matching.png 
03-28 04:44:41  Still in matching 
03-28 04:44:43  Looking for image: matching.png 
03-28 04:44:48  Not found matching.png, maybe match done 
03-28 04:44:50  Looking for image: matching.png 
03-28 04:44:55  Not found matching.png, maybe match done 
03-28 04:44:55  matching done 
